129.130000	33.510000	2006.620806893709	8	15	1.200000	25.000000	14	16	6.2
128.980000	33.650000	2006.650848449391	8	26	1.400000	23.000000	13	25	56.7
129.490000	34.680000	2006.674969736174	9	4	2.200000	9.000000	8	44	5.6
128.970000	33.470000	2006.707209265601	9	16	2.300000	20.000000	3	9	11.4
129.250000	33.860000	2006.709675279046	9	17	1.600000	25.000000	0	45	19.6
128.980000	33.460000	2006.724634608067	9	22	1.600000	21.000000	11	47	57.0
128.970000	33.460000	2006.763835432522	10	6	1.700000	22.000000	19	11	54.2
128.980000	33.450000	2006.930000703957	12	6	1.000000	22.000000	10	48	22.2
128.970000	33.460000	2006.932487715627	12	7	1.500000	20.000000	8	35	32.6
128.960000	33.480000	2006.933666860096	12	7	3.000000	21.000000	18	55	18.1
128.630000	33.120000	2006.950376607686	12	13	2.000000	14.000000	21	17	56.7
129.270000	34.180000	2007.022161570903	1	9	1.900000	9.000000	2	8	7.3
128.545500	37.673100	2007.053418747463	1	20	4.280000	7.347400	11	56	53.62
128.850000	33.370000	2007.144706633688	2	22	1.600000	14.000000	19	37	48.4
128.980000	33.490000	2007.185801972349	3	9	1.600000	17.000000	19	37	31.0
129.410000	33.140000	2007.188352584348	3	10	1.500000	11.000000	17	58	7.1
128.960000	33.480000	2007.197990569508	3	14	3.100000	16.000000	6	23	50.6
129.080000	33.870000	2007.307137052892	4	23	1.700000	26.000000	2	31	14.1
128.970000	33.460000	2007.331021220193	5	1	1.600000	23.000000	19	44	45.2
128.800000	33.400000	2007.368928018772	5	15	1.300000	20.000000	15	48	34.0
129.090000	33.130000	2007.391201778919	5	23	1.000000	10.000000	18	55	39.3
129.110000	33.110000	2007.392649121639	5	24	1.200000	11.000000	7	36	22.7
129.100000	33.130000	2007.393397888128	5	24	1.000000	9.000000	14	9	55.8
129.090000	33.130000	2007.404028120244	5	28	1.700000	9.000000	11	17	10.8
128.860000	33.390000	2007.405240055809	5	28	1.700000	18.000000	21	54	10.4
128.900000	33.520000	2007.423960683029	6	4	1.100000	23.000000	17	53	44.1
129.090000	33.140000	2007.426088365677	6	5	1.700000	8.000000	12	32	2.7
128.970000	33.460000	2007.450878110731	6	14	1.600000	22.000000	13	41	32.1
128.970000	33.460000	2007.484196737062	6	26	1.400000	21.000000	17	33	48.3
129.080000	33.820000	2007.500806687595	7	2	2.100000	24.000000	19	3	59.7
128.960000	33.470000	2007.561748554034	7	25	2.200000	19.000000	0	55	2.4
128.970000	33.460000	2007.562041828387	7	25	1.400000	21.000000	3	29	11.1
127.920000	33.440000	2007.624539909944	8	16	2.200000	5.000000	22	58	10.6
128.970000	33.470000	2007.627013641553	8	17	1.300000	21.000000	20	38	22.2
128.860000	33.360000	2007.634609103881	8	20	1.500000	17.000000	15	10	32.7
128.970000	33.470000	2007.662687408042	8	30	1.900000	22.000000	21	8	30.1
128.990000	33.450000	2007.736350713470	9	26	1.100000	23.000000	18	25	56.1
128.970000	33.470000	2007.736550149036	9	26	1.600000	21.000000	20	10	45.5
128.960000	33.470000	2007.787605289193	10	15	2.000000	20.000000	11	25	20.4
128.830000	33.340000	2007.822998804541	10	28	1.300000	16.000000	9	28	10.3
128.950000	33.500000	2007.879575174404	11	18	1.800000	20.000000	1	4	42.7
129.490000	33.830000	2007.996735312024	12	30	2.100000	13.000000	19	24	4.8
128.950000	33.470000	2008.108889091277	2	9	2.000000	18.000000	20	28	54.4
129.320000	33.050000	2008.192094252808	3	11	2.600000	17.000000	7	21	21.3
129.040000	33.760000	2008.335590442218	5	2	1.200000	25.000000	19	49	35.2
129.290000	34.190000	2008.541280105242	7	17	1.800000	6.000000	2	36	16.0
129.080000	33.270000	2008.562119133905	7	24	2.900000	13.000000	17	39	16.1
129.080000	33.270000	2008.562130562513	7	24	1.900000	12.000000	17	45	17.5
129.080000	33.270000	2008.562396468959	7	24	2.500000	12.000000	20	5	26.1
129.080000	33.270000	2008.792502485580	10	17	2.000000	12.000000	1	20	30.6
128.370000	33.630000	2008.872946019277	11	15	2.000000	18.000000	11	57	28.2
129.410000	33.940000	2008.874796413302	11	16	1.700000	13.000000	4	12	42.1
128.900000	33.470000	2008.918929948391	12	2	2.100000	18.000000	7	52	50.4
129.310000	34.440000	2009.011185407154	1	5	1.700000	7.000000	1	59	3.0
129.080000	33.270000	2009.042929899163	1	16	3.500000	13.000000	16	3	57.3
129.090000	33.260000	2009.043015753425	1	16	1.600000	13.000000	16	49	4.8
129.080000	33.270000	2009.043108152588	1	16	2.400000	12.000000	17	37	38.7
129.080000	33.270000	2009.043893870497	1	17	2.000000	13.000000	0	30	37.1
128.630000	33.110000	2009.090816181507	2	3	1.800000	14.000000	3	32	59.1
129.480000	33.810000	2009.183285578387	3	8	1.000000	14.000000	21	34	54.0
129.070000	33.830000	2009.225836253805	3	24	1.200000	29.000000	10	19	32.1
127.700000	33.050000	2009.237494016362	3	28	2.500000	2.000000	16	26	51.3
128.820000	34.460000	2009.258924013825	4	5	2.200000	14.000000	12	10	27.7
128.680000	33.010000	2009.280366717402	4	13	1.700000	12.000000	8	0	44.8
128.715700	36.559900	2009.331389778348	5	1	3.640000	8.617100	22	58	28.05
129.180000	33.030000	2009.369124223110	5	15	1.000000	9.000000	17	31	41.5
129.120000	33.500000	2009.369360841578	5	15	1.100000	25.000000	19	36	3.5
129.090000	33.160000	2009.379069837646	5	19	1.900000	13.000000	8	39	6.4
129.100000	33.150000	2009.379070582826	5	19	1.300000	12.000000	8	39	29.9
129.100000	33.550000	2009.435302111872	6	8	1.200000	20.000000	21	14	47.4
129.100000	33.550000	2009.435308815322	6	8	1.300000	19.000000	21	18	18.8
128.450000	33.820000	2009.579469453957	7	31	2.400000	18.000000	12	9	8.7
129.290000	33.710000	2009.628694511035	8	18	1.000000	21.000000	11	21	50.1
128.350000	33.450000	2009.777572770802	10	11	1.900000	14.000000	19	32	14.9
128.770000	34.780000	2009.937709953704	12	9	2.700000	19.000000	6	20	21.1
128.350000	33.450000	2009.958749673389	12	16	2.000000	12.000000	22	38	49.7
129.300000	34.410000	2009.973287623668	12	22	2.300000	14.000000	5	59	58.5
129.090000	33.730000	2010.112957616692	2	11	2.400000	21.000000	5	30	31.4
128.530000	34.270000	2010.189562645865	3	11	2.500000	11.000000	4	34	7.6
128.300000	34.280000	2010.208725339295	3	18	2.600000	10.000000	4	26	2.3
129.030000	33.410000	2010.293861849949	4	18	2.300000	20.000000	6	13	47.3
127.312800	36.561000	2010.324319134957	4	29	3.600000	0.000000	9	2	8.24
129.360000	33.800000	2010.391469025875	5	23	1.500000	17.000000	21	16	7.2
129.090000	33.160000	2010.520333314307	7	9	2.000000	15.000000	22	7	11.4
128.900000	33.420000	2010.522273205226	7	10	2.800000	20.000000	15	6	47.8
128.900000	33.420000	2010.524218572425	7	11	1.700000	21.000000	8	9	16.9
129.090000	33.160000	2010.611726598174	8	12	1.200000	12.000000	6	43	30.0
128.930000	33.520000	2010.623512883689	8	16	1.300000	20.000000	13	58	22.3
129.280000	34.400000	2010.642802210172	8	23	1.500000	6.000000	14	56	50.5
129.090000	33.160000	2010.660990950025	8	30	1.300000	13.000000	6	16	50.6
129.140000	34.040000	2010.704097044647	9	14	1.800000	12.000000	23	53	24.4
127.120000	33.360000	2010.744420722349	9	29	2.700000	0.000000	17	7	31.9
129.090000	33.160000	2010.848473798199	11	6	1.300000	14.000000	16	37	49.7
128.880000	33.440000	2010.851033964358	11	7	1.200000	20.000000	15	3	27.1
129.090000	33.160000	2011.106899717783	2	9	2.500000	14.000000	0	26	29.5
128.260000	33.240000	2011.112209985414	2	10	2.500000	9.000000	22	57	34.1
129.490000	33.990000	2011.188115943683	3	10	1.100000	12.000000	15	53	44.4
129.240000	33.690000	2011.220933555302	3	22	1.700000	18.000000	15	22	40.6
128.110000	34.280000	2011.231549200913	3	26	2.500000	0.000000	12	22	15.6
129.370000	34.060000	2011.395013857179	5	25	1.800000	8.000000	4	19	17.0
128.940000	33.490000	2011.417682036403	6	2	1.400000	22.000000	10	53	40.7
128.710000	34.670000	2011.493872044647	6	30	2.300000	6.000000	6	19	8.8
128.720000	34.640000	2011.493933399924	6	30	2.300000	0.000000	6	51	23.7
127.280000	34.360000	2011.515072155632	7	8	2.800000	0.000000	0	1	55.5
128.270000	33.280000	2011.553743138001	7	22	2.100000	12.000000	2	47	23.6
128.290000	33.280000	2011.559170880898	7	24	2.300000	11.000000	2	20	12.9
128.290000	33.280000	2011.561237290715	7	24	2.300000	10.000000	20	26	19.2
128.300000	33.280000	2011.561239431126	7	24	2.100000	9.000000	20	27	26.7
128.280000	33.280000	2011.574162683917	7	29	2.900000	11.000000	13	39	54.4
128.300000	33.280000	2011.574205355784	7	29	1.500000	9.000000	14	2	20.1
128.290000	33.280000	2011.577668042872	7	30	1.500000	8.000000	20	22	19.4
128.300000	33.270000	2011.579272383942	7	31	1.800000	11.000000	10	25	33.9
